DateTime,LOAD,is_peak_hour,fcst_naive,fcst_mse_raw,fcst_q667_raw,fcst_hybrid_raw,fcst_mse_corr,fcst_q60_corr,fcst_hybrid_corr,p10,p90
2021-01-01 03:00:00,718.612216,0,707.0,710.1185882425948,729.8204917370296,729.8204917370296,683.2140338698264,697.807193922102,702.9159373642613,711.115518164512,751.6512679504048
2021-01-01 03:15:00,710.549812,0,701.0,710.9243736538413,728.9861921961589,728.9861921961589,684.0198192810728,696.9787344780175,702.0816378233906,711.9529017191605,750.6447942978874
2021-01-01 03:30:00,705.7717,0,695.0,708.701489846585,725.2567423796075,725.2567423796075,681.7969354738166,693.275390810182,698.3521880068392,709.7306157653925,748.1917494941223
2021-01-01 03:45:00,700.478136,0,689.0,710.368691837597,725.9439116471402,725.9439116471402,683.4641374648286,693.9577498928418,699.0393572743719,711.7790885677678,750.4852916045254
2021-01-01 04:00:00,697.019096,0,687.0,706.1312616338603,726.4220314310968,726.4220314310968,679.2267072610919,694.4325228383107,699.5174770583285,711.1661822107677,751.8119818688562
2021-01-01 04:15:00,696.6568,0,687.0,706.2431200432794,726.2900994183082,726.2900994183082,679.3385656705111,694.3015143496116,699.3855450455399,711.1661822107677,751.5970740001192
2021-01-01 04:30:00,696.26588,0,687.0,712.1010956974451,730.1043483455195,730.1043483455195,685.1965413246767,698.0890635343326,703.1997939727512,713.0841420041746,753.0550531240128
2021-01-01 04:45:00,698.392788,0,689.0,714.7737248970612,731.2343246186399,731.2343246186399,687.8691705242929,699.2111299735411,704.3297702458715,713.0841420041746,753.0550531240128
2021-01-01 05:00:00,699.558684,0,692.0,709.378692066234,731.2325542958753,731.2325542958753,682.4741376934655,699.2093720430357,704.327999923107,705.546947995011,748.2600228612922
2021-01-01 05:15:00,706.451844,0,699.0,712.8141000051216,733.8393274362124,733.8393274362124,685.9095456323532,701.7978977713906,706.934773063444,713.7194516330661,756.193086384235
2021-01-01 05:30:00,714.001984,0,706.0,714.0610059659311,739.0177092766102,739.0177092766102,687.1564515931627,706.9400309389055,712.1131549038419,704.9716427883135,756.1849011994701
2021-01-01 05:45:00,719.838428,0,712.0,730.1745060220672,752.0636732526589,752.0636732526589,703.269951649299,719.8946731671219,725.1591188798905,723.7753801717032,781.7473557969424
2021-01-01 06:00:00,727.372108,0,720.0,728.7312219190026,750.4861564607429,750.4861564607429,701.8266675462341,718.3281989927493,723.5816020879745,733.0969541438457,782.6343680116564
2021-01-01 06:15:00,741.950044,0,731.0,748.5200798946257,778.0367478804437,778.0367478804437,721.6155255218573,745.6859362725122,751.1321935076753,754.9347863970894,808.7727442104713
2021-01-01 06:30:00,754.17174,0,744.0,759.1678102635881,811.8470534739263,811.8470534739263,732.2632558908197,779.2595697268405,784.9424991011579,762.5810275951477,843.9928906489941
2021-01-01 06:45:00,763.543756,0,753.0,776.502214997284,822.4070505766492,822.4070505766492,749.5976606245156,789.7456468498442,795.5024962038808,783.4721023091234,856.157345687878
2021-01-01 07:00:00,772.11176,0,756.0,806.8422721296884,834.5054227118142,834.5054227118142,779.9377177569199,801.7593303800631,807.6008683390457,786.1947349307264,887.4907601883102
2021-01-01 07:15:00,783.44098,0,765.0,832.2285213766903,833.9263088505637,833.9263088505637,805.323967003922,801.1842703158413,807.0217544777954,781.3199302985723,899.3643052712374
2021-01-01 07:30:00,808.08786,0,781.0,860.4208752090465,844.2882133047494,844.2882133047494,833.516320836278,811.4736414388478,817.383658931981,787.4154180168481,915.173189942775
2021-01-01 07:45:00,830.099264,0,805.0,867.7762075932702,865.1185171960329,865.1185171960329,840.8716532205019,832.1581332028923,838.2139628232646,793.5542372789229,926.7358881458181
2021-01-01 08:00:00,852.738132,0,824.0,889.5271916640862,894.1454408351321,894.1454408351321,862.6226372913179,860.9818683765179,867.2408864623637,813.0844921170395,943.6670527327814
2021-01-01 08:15:00,878.588788,0,851.0,907.769709722087,904.3802604680818,904.3802604680818,880.8651553493187,871.1450442720368,877.4757060953134,853.899930341263,961.8842571897952
2021-01-01 08:30:00,905.459108,0,880.0,913.295733664981,916.157780111681,916.157780111681,886.3911792922127,882.8401212781307,889.2532257389125,878.6140959477325,971.7346001046021
2021-01-01 08:45:00,931.956576,0,912.0,914.5637596764711,953.172293444954,953.172293444954,887.6592053037027,919.5955330180709,926.2677390721856,895.2915095364502,1002.4409460762245
2021-01-01 09:00:00,958.921088,0,942.0,967.5456722399183,984.878605134081,984.878605134081,940.6411178671499,951.0799005253741,957.9740507613126,919.7350927820827,1046.765766579635
2021-01-01 09:15:00,990.68826,0,978.0,990.7230903423282,1013.0005882304458,1013.0005882304458,963.8185359695599,979.0050297400644,986.0960338576774,937.1433118695876,1077.0018424276689
2021-01-01 09:30:00,1024.92104,0,1012.0,1014.5441183524978,1053.4753618303068,1053.4753618303068,987.6395639797295,1019.1964799247262,1026.5708074575384,964.4642731904581,1110.3016196613094
2021-01-01 09:45:00,1053.687756,0,1041.0,1065.8785232856262,1091.9009876941116,1091.9009876941116,1038.9739689128578,1057.3531264074843,1064.9964333213431,983.0619012828009,1137.431545588143
2021-01-01 10:00:00,1084.669116,0,1068.0,1080.6975662972252,1114.7604872166876,1114.7604872166876,1053.7930119244568,1080.0526094334023,1087.8559328439192,1000.3609152233554,1156.4243430630265
2021-01-01 10:15:00,1107.257356,0,1091.0,1099.7232230860523,1135.6740456059015,1135.6740456059015,1072.8186687132838,1100.8197729138917,1108.769491233133,1011.9234357431917,1175.2121665125915
2021-01-01 10:30:00,1132.107576,0,1111.0,1102.1418084562583,1157.7420387350885,1157.7420387350885,1075.23725408349,1122.7332900911745,1130.83748436232,1022.3693317625894,1200.1281340883147
2021-01-01 10:45:00,1153.268736,0,1125.0,1115.0194623855575,1171.8542958713222,1171.8542958713222,1088.114908012789,1136.7467614274544,1144.9497414985537,1027.8748974529872,1214.0401517588869
2021-01-01 11:00:00,1167.911628,0,1137.0,1148.4415507228755,1198.8856343905331,1198.8856343905331,1121.536996350107,1163.588880577031,1171.9810800177647,1033.6171095249176,1216.3255804384546
2021-01-01 11:15:00,1176.531772,0,1148.0,1169.2432950347684,1199.209382731884,1199.209382731884,1142.338740662,1163.9103626799924,1172.3048283591156,1038.3600163811006,1228.4151964918194
2021-01-01 11:30:00,1186.540068,0,1157.0,1200.4224557856119,1200.0218982549104,1200.0218982549104,1173.5179014128435,1164.7171905943576,1173.117343882142,1037.5458561758705,1245.961433608439
2021-01-01 11:45:00,1193.075924,0,1159.0,1203.3705795114067,1204.4882034501427,1204.4882034501427,1176.4660251386383,1169.1522316532232,1177.5836490773743,1040.6943319361658,1243.8510504205867
2021-01-01 12:00:00,1194.912704,0,1162.0,1192.5311618010087,1209.0050970944828,1209.0050970944828,1165.6266074282403,1173.6375070420531,1182.1005427217144,1041.749500206615,1241.2569749894171
2021-01-01 12:15:00,1198.082308,0,1165.0,1189.723074326617,1210.3037370903444,1210.3037370903444,1162.8185199538486,1174.9270565579436,1183.399182717576,1041.622474965472,1257.1502970480033
2021-01-01 12:30:00,1196.32018,0,1163.0,1187.773976856024,1207.4468084382827,1207.4468084382827,1160.8694224832557,1172.0901264064462,1180.5422540655143,1033.596352386125,1235.817952283052
2021-01-01 12:45:00,1186.720232,0,1152.0,1186.921874109524,1216.0340582823376,1216.0340582823376,1160.0173197367556,1180.6172655015928,1189.1295039095692,1021.8801426005795,1255.9608436394299
2021-01-01 13:00:00,1170.34234,0,1139.0,1171.2628730713614,1206.817975816252,1206.817975816252,1144.358318698593,1171.4656956127699,1179.9134214434837,1018.5265623183809,1237.961262644508
2021-01-01 13:15:00,1141.772864,0,1105.0,1161.8565234370883,1165.7856995913576,1165.7856995913576,1134.9519690643199,1130.7206453214496,1138.8811452185892,1017.2859421432868,1194.102217760544
2021-01-01 13:30:00,1120.09618,0,1080.0,1136.264304546709,1143.0180527447114,1143.0180527447114,1109.3597501739405,1108.1123720027301,1116.113498371943,1014.3516947003516,1168.2175655166818
2021-01-01 13:45:00,1101.962108,0,1068.0,1135.4777040406034,1135.2187638242253,1135.2187638242253,1108.573149667835,1100.3676781046872,1108.314209451457,1009.3490337385165,1170.7193123436848
2021-01-01 14:00:00,1095.89352,0,1065.0,1131.5201506851122,1135.5048473027018,1135.5048473027018,1104.6155963123438,1100.6517589988146,1108.6002929299334,1010.43835655134,1173.0065084874043
2021-01-01 14:15:00,1095.09322,0,1072.0,1130.092995212778,1135.4974143167567,1135.4974143167567,1103.1884408400097,1100.644378043771,1108.5928599439883,1013.9809235516923,1170.9006918112343
2021-01-01 14:30:00,1091.422272,0,1073.0,1130.466728215701,1129.999985040839,1129.999985040839,1103.5621738429327,1095.1854307727847,1103.0954306680705,1014.5473202343754,1170.3921478798397
2021-01-01 14:45:00,1085.961208,0,1066.0,1130.071096332324,1139.6196909494142,1139.6196909494142,1103.1665419595556,1104.73779874,1112.7151365766458,1015.8023448850178,1176.9835422659846
2021-01-01 15:00:00,1078.940316,0,1060.0,1109.5777442338283,1134.2892893801888,1134.2892893801888,1082.6731898610599,1099.4447099817592,1107.3847350074204,1001.6162035952184,1173.0046389767103
2021-01-01 15:15:00,1069.569868,0,1058.0,1109.516285778909,1130.292325020054,1130.292325020054,1082.6117314061405,1095.4757243721451,1103.3877706472856,995.4506145717576,1167.877819318393
2021-01-01 15:30:00,1062.024776,0,1054.0,1101.5811328117463,1122.9828987270207,1122.9828987270207,1074.676578438978,1088.217464063163,1096.0783443542523,988.1225884037788,1165.3307313782886
2021-01-01 15:45:00,1055.692116,0,1055.0,1100.461011871781,1123.4207155718407,1123.4207155718407,1073.5564574990126,1088.6522161900693,1096.5161611990723,988.1225884037788,1164.79136907949
2021-01-01 16:00:00,1047.509116,0,1051.0,1080.7683039131387,1100.6929411197505,1100.6929411197505,1053.8637495403702,1066.0835361591437,1073.788386746982,979.7397279945576,1155.3179945245233
2021-01-01 16:15:00,1043.35462,0,1050.0,1081.1250832628632,1105.0892947837635,1105.0892947837635,1054.2205288900948,1070.4491153475087,1078.1847404109951,983.7196548176233,1160.0387779992177
2021-01-01 16:30:00,1038.59436,0,1048.0,1079.8605081062476,1071.4914007782227,1071.4914007782227,1052.9559537334792,1037.0864066000067,1044.5868464054543,992.257624356512,1135.0429144909724
2021-01-01 16:45:00,1038.78044,0,1050.0,1084.8732698496117,1083.7946666851851,1083.7946666851851,1057.9687154768433,1049.3035496456205,1056.8901123124167,992.142825219605,1133.134654903324
2021-01-01 17:00:00,1036.179748,0,1052.0,1081.1716603089667,1083.0639557856766,1083.0639557856766,1054.2671059361983,1048.5779537224084,1056.1594014129082,986.993010577644,1132.6851904044781
2021-01-01 17:15:00,1039.413692,0,1057.0,1081.9828955220241,1085.626782077545,1085.626782077545,1055.0783411492557,1051.1228402302338,1058.7222277047765,995.7218104904654,1136.2085749568528
2021-01-01 17:30:00,1045.123068,0,1061.0,1076.8183245166454,1093.6629750913412,1093.6629750913412,1049.913770143877,1059.1027798929333,1066.7584207185728,998.6327648648063,1134.582039140382
2021-01-01 17:45:00,1052.89486,0,1070.0,1077.6085146153814,1102.9513294543447,1102.9513294543447,1050.703960242613,1068.326115775396,1076.0467750815762,1000.9526395233792,1142.2684195719198
2021-01-01 18:00:00,1068.470968,1,1091.0,1111.6941508589075,1114.8017407113286,1145.686292317132,1084.789596486139,1080.093574153581,1118.7817379443636,1007.8803100288844,1150.6476791020198
2021-01-01 18:15:00,1091.148668,1,1120.0,1112.9958106736908,1133.683751402751,1163.5971329783488,1086.0912563009224,1098.8434107701635,1136.6925786055804,1012.4990709597664,1174.967964899324
2021-01-01 18:30:00,1118.728608,1,1157.0,1094.8775683222455,1160.9799084149772,1196.5609359276245,1067.973013949477,1125.948494683304,1169.6563815548561,1014.7515995230816,1212.024042326267
2021-01-01 18:45:00,1145.668824,1,1178.0,1115.9101983831426,1173.804062513351,1204.851582816921,1089.0056440103742,1138.682879702989,1177.9470284441527,1030.9379039821195,1210.5253523099177
2021-01-01 19:00:00,1151.45974,1,1184.0,1135.4485573301436,1190.4250142474002,1224.8127424704319,1108.5440029573751,1155.1874847749,1197.9081880976635,1073.3809350369659,1212.2737578719602
2021-01-01 19:15:00,1150.488256,1,1179.0,1140.355011788216,1199.6052736902952,1219.74912658639,1113.4504574154475,1164.3034824016947,1192.8445722136216,1077.5243570220143,1207.1415316040677
2021-01-01 19:30:00,1145.803808,1,1173.0,1128.4687702202687,1206.5679181171527,1227.7277382733182,1101.5642158475002,1171.2173883175642,1200.8231839005498,1076.2044263317198,1206.939620290976
2021-01-01 19:45:00,1139.04656,1,1167.0,1108.5464340209,1197.0192869744903,1222.7104185384508,1081.6418796481316,1161.7355975929004,1195.8058641656824,1067.5795622848227,1207.129412742008
2021-01-01 20:00:00,1131.136752,1,1158.0,1124.3622615369418,1185.2884275981937,1205.8941695636106,1097.4577071641734,1150.086854232238,1178.9896151908422,1068.6444618722044,1190.673187804865
2021-01-01 20:15:00,1119.237484,1,1144.0,1123.427435630023,1161.4218451348106,1189.1279169537027,1096.5228812572545,1126.3873378460985,1162.2233625809342,1068.1303652554477,1186.6240263388383
2021-01-01 20:30:00,1108.421648,1,1127.0,1114.0297534570461,1158.083301217015,1176.0435111043655,1087.1251990842777,1123.0721637357276,1149.138956731597,1076.706537143607,1182.1076690839166
2021-01-01 20:45:00,1094.956148,1,1114.0,1106.2075348034236,1149.42850199405,1164.8530917121618,1079.3029804306552,1114.4779481073233,1137.9485373393934,1067.3957667236014,1159.4482956106713
2021-01-01 21:00:00,1080.917516,1,1098.0,1110.7351304927033,1129.1192145902744,1157.622227525035,1083.830576119935,1094.310825715374,1130.7176731522666,1060.2805839412813,1143.6329050615045
2021-01-01 21:15:00,1062.85102,1,1076.0,1090.2718007756853,1104.7466527865913,1129.4805372013034,1063.3672464029169,1070.1088718443168,1102.575982828535,1042.7068894670688,1122.3514586410092
2021-01-01 21:30:00,1042.7704,1,1057.0,1075.1527288600137,1104.9394142447618,1118.8335116503677,1048.2481744872453,1070.30028397228,1091.9289572775992,1031.5263114405914,1122.377470971069
2021-01-01 21:45:00,1024.972944,1,1037.0,1031.775486453308,1078.7072858742747,1099.1884925694449,1004.8709320805397,1044.2517805003863,1072.2839381966764,1010.4952441922313,1112.270534893947
2021-01-01 22:00:00,1007.718412,0,1018.0,1004.3234955209433,1050.521309102089,1050.521309102089,977.418941148175,1016.2631055656059,1023.6167547293205,998.9383523549651,1064.2225228442423
2021-01-01 22:15:00,986.426888,0,996.0,988.0302918372356,1035.6023914478467,1035.6023914478467,961.1257374644672,1001.4486203349434,1008.6978370750783,972.5744789457434,1046.4979564501098
2021-01-01 22:30:00,971.632896,0,975.0,967.3156851963802,1012.122260452014,1012.122260452014,940.4111308236118,978.1328502560816,985.2177060792455,950.2213374098853,1020.4391063873356
2021-01-01 22:45:00,955.484632,0,959.0,944.7950532876422,976.7435998943105,976.7435998943105,917.8904989148739,943.0018403222819,949.8390455215422,919.4970898487652,1003.3254933265955
2021-01-01 23:00:00,940.929104,0,942.0,958.0659437117725,962.6270049715142,962.6270049715142,931.1613893390042,928.9840615639453,935.7224505987458,901.1002373261181,1004.3835995145598
2021-01-01 23:15:00,924.58562,0,924.0,942.262382765762,962.1329882575823,962.1329882575823,915.3578283929937,928.4935029670107,935.228433884814,896.7024171864213,984.754247400753
2021-01-01 23:30:00,911.131284,0,911.0,934.3550996177071,945.5746667382009,945.5746667382009,907.4505452449387,912.0510896982651,918.6701123654325,861.826409925467,976.4167678848313
2021-01-01 23:45:00,897.561736,0,897.0,911.976751099445,928.409578046624,928.409578046624,885.0721967266766,895.0061566275292,901.5050236738557,862.2926208999871,969.4150231118779
2021-01-02 00:00:00,884.3144,0,883.0,909.188155960648,910.4899626951806,910.4899626951806,882.2836015878797,877.2119785835459,883.5854083224121,867.5608294086,948.5002926627191
2021-01-02 00:15:00,866.64434,0,865.0,886.7274101034155,893.9984413076265,893.9984413076265,859.8228557306472,860.8358978457047,867.0938869348581,845.2018687658793,921.5336166760391
2021-01-02 00:30:00,850.568988,0,852.0,869.5132959151557,879.8491345704614,879.8491345704614,842.6087415423874,846.7856362556997,852.9445801976931,836.8948424904504,916.2571726263449
2021-01-02 00:45:00,837.213956,0,835.0,851.1841446288649,864.8556303152891,864.8556303152891,824.2795902560965,831.8970865303138,837.9510759425207,814.6865312436073,898.1428283549545
2021-01-02 01:00:00,823.823596,0,823.0,827.6748123830436,846.26782624894,846.26782624894,800.7702580102753,813.4393970924291,819.3632718761717,800.4308397289816,858.6924796751647
2021-01-02 01:15:00,810.703948,0,809.0,807.1402700621854,823.1383294448478,823.1383294448478,780.235715689417,790.4718067659655,796.2337750720794,778.9492814093943,826.3242404934707
2021-01-02 01:30:00,798.605084,0,796.0,793.2630152046701,804.6621693123536,804.6621693123536,766.3584608319018,772.1249797543987,777.7576149395852,768.7319669076475,823.3357255001164
2021-01-02 01:45:00,787.754164,0,784.0,790.9563336084999,804.9297014520238,804.9297014520238,764.0517792357316,772.3906391690912,778.0251470792555,767.2226220273899,821.8698300293811
2021-01-02 02:00:00,778.619916,0,775.0,769.7483696952808,785.6965646984155,785.6965646984155,742.8438153225125,753.2921343727583,758.7920103256472,759.6212527657239,806.6942689316985
2021-01-02 02:15:00,767.556668,0,765.0,765.472736566213,786.5813960044582,786.5813960044582,738.5681821934447,754.1707718596585,759.6768416316897,754.0273085654688,804.3331884877375
2021-01-02 02:30:00,759.277212,0,756.0,762.8601698236432,782.5357638859608,782.5357638859608,735.9556154508748,750.1534591659906,755.6312095131925,750.8262503753025,803.1243800324758
2021-01-02 02:45:00,752.024204,0,749.0,752.9354926233062,769.7698948802414,769.7698948802414,726.0309382505379,737.4769512433113,742.8653405074731,736.8981590124648,787.2887400287499
2021-01-02 03:00:00,743.152364,0,740.0,746.7742954777211,763.3801513803479,763.3801513803479,719.8697411049527,731.1319359479171,736.4755970075796,734.9229424854981,781.3710764433138
2021-01-02 03:15:00,739.325608,0,733.0,745.1020812541818,761.4795408828577,761.4795408828577,718.1975268814135,729.2446297239094,734.5749865100893,734.0923746650138,780.0245545432562
2021-01-02 03:30:00,735.357096,0,727.0,743.3346066845822,760.3046281697146,760.3046281697146,716.4300523118138,728.0779413997582,733.4000737969463,732.6159913889309,779.258589822983
2021-01-02 03:45:00,729.581968,0,724.0,730.4763322591828,744.3158066059962,744.3158066059962,703.5717778864143,712.2010415869859,717.4112522332277,721.6010959103404,765.0483668421127
2021-01-02 04:00:00,726.944676,0,720.0,728.8098210567663,742.7080145009471,742.7080145009471,701.905266683998,710.6045040266722,715.8034601281788,721.0468136047476,763.9996587607716
2021-01-02 04:15:00,724.728492,0,717.0,722.8820691047275,740.4871574667244,740.4871574667244,695.9775147319592,708.399192991689,713.5826030939561,720.0502435774773,760.1716454917018
2021-01-02 04:30:00,724.383324,0,717.0,722.8820691047275,739.2425266892087,739.2425266892087,695.9775147319592,707.1632746296159,712.3379723164403,720.0502435774773,758.9587861051813
2021-01-02 04:45:00,725.351116,0,721.0,726.1181348328167,742.0288676135905,742.0288676135905,699.2135804600484,709.930111167527,715.1243132408222,720.0502435774773,759.9898887921634
2021-01-02 05:00:00,728.25098,0,722.0,735.9486949208674,758.0634981036001,758.0634981036001,709.044140548099,725.8524992441064,731.1589437308317,732.5435166063486,771.6873041676421
2021-01-02 05:15:00,733.986196,0,727.0,738.449422724045,756.6973843234186,756.6973843234186,711.5448683512766,724.4959482603863,729.7928299506502,733.9185370348229,773.6067734426377
2021-01-02 05:30:00,741.49472,0,731.0,739.0669282980924,761.2484194204764,761.2484194204764,712.1623739253241,729.0151261117646,734.343865047708,734.5484384823957,775.5290315912256
2021-01-02 05:45:00,750.06622,0,734.0,750.0822510586365,771.8069007888303,771.8069007888303,723.1776966858681,739.4996981105401,744.9023464160618,749.9105717926681,790.4660250275786
2021-01-02 06:00:00,756.939972,0,742.0,746.9418904557989,771.5894878144028,771.5894878144028,720.0373360830306,739.2838070269336,744.6849334416345,757.6013135791502,793.4667212738292
2021-01-02 06:15:00,770.337072,0,756.0,773.3788937161444,800.820972466697,800.820972466697,746.474339343376,768.3106712866618,773.9164180939285,767.3667028537616,826.9398689586643
2021-01-02 06:30:00,784.748076,0,767.0,789.9685198121362,833.5407769871271,833.5407769871271,763.0639654393678,800.8014371754489,806.6362226143588,782.436978045326,851.3391258612578
2021-01-02 06:45:00,797.039196,0,775.0,812.4044921399126,836.8789189200746,836.8789189200746,785.4999377671443,804.1162121148657,809.9743645473063,805.0056592308026,867.2233644725167
2021-01-02 07:00:00,806.058784,0,781.0,839.0265516241733,860.5522241650706,860.5522241650706,812.121997251405,827.6238042231466,833.6476697923022,807.3641598974914,889.931389824763
2021-01-02 07:15:00,819.79512,0,793.0,857.9701856084205,864.5987754244943,864.5987754244943,831.0656312356521,831.6420296237545,837.6942210517259,807.0178281624922,903.9873180590725
2021-01-02 07:30:00,841.58734,0,812.0,881.3863889282443,877.5018472695713,877.5018472695713,854.4818345554759,844.4547799659158,850.5972928968029,820.4677941738339,919.3478205263854
2021-01-02 07:45:00,862.534296,0,833.0,910.3742071760115,903.6201545046926,903.6201545046926,883.4696528032432,870.3902590503913,876.7156001319242,827.7687857335939,932.9337897583268
2021-01-02 08:00:00,884.226528,0,852.0,929.0985064728341,917.6772148804664,917.6772148804664,902.1939521000656,884.3489200035349,890.772660507698,882.9367507249058,942.8908735485055
2021-01-02 08:15:00,915.255392,0,881.0,943.1994999978799,925.6236581665064,925.6236581665064,916.2949456251115,892.2397381865726,898.719103793738,885.8949091860965,953.9509234693884
2021-01-02 08:30:00,954.025012,0,916.0,970.4292696791982,959.1582756781489,959.1582756781489,943.5247153064299,925.5396133756335,932.2537213053806,915.6582105992167,975.6935871279156
2021-01-02 08:45:00,985.349156,0,947.0,997.7399329000682,1002.9496242725697,1002.9496242725697,970.8353785272998,969.0244225298934,976.0450698998013,954.8047773618226,1027.3852879384408
2021-01-02 09:00:00,1015.179492,0,977.0,1033.4705682025467,1034.251405928783,1034.251405928783,1006.5660138297783,1000.1070917145132,1007.3468515560146,979.3023640225787,1066.7366168870628
2021-01-02 09:15:00,1050.979016,0,1011.0,1052.6857090280255,1060.7744387377154,1060.7744387377154,1025.781154655257,1026.444463293783,1033.869884364947,1019.7885264688719,1101.4041933640758
2021-01-02 09:30:00,1093.09602,0,1049.0,1089.7505434440202,1106.397775886052,1106.397775886052,1062.8459890712518,1071.7484370820812,1079.4932215132835,1047.1299093326218,1141.962260239515
2021-01-02 09:45:00,1126.82726,0,1081.0,1103.0193358330248,1125.1897541589797,1125.1897541589797,1076.1147814602564,1090.4088715070984,1098.2851997862113,1075.4964191629804,1163.2717466718022
2021-01-02 10:00:00,1157.270052,0,1111.0,1142.3024720199514,1163.0865875546501,1163.0865875546501,1115.397917647183,1128.0404270689992,1136.1820331818817,1106.6183083573844,1181.219072954779
2021-01-02 10:15:00,1184.90006,0,1138.0,1190.8437956450202,1203.01691527595,1203.01691527595,1163.9392412722518,1167.69124249625,1176.1123609031815,1140.2092617418273,1229.46885955374
2021-01-02 10:30:00,1207.316592,0,1160.0,1228.7889448448964,1221.971834468843,1221.971834468843,1201.884390472128,1186.5134772547929,1195.0672800960747,1156.6551159711312,1249.2805863247086
2021-01-02 10:45:00,1228.649872,0,1178.0,1229.1580535799633,1233.6090100730005,1233.6090100730005,1202.2534992071949,1198.069192629721,1206.704455700232,1168.3302877128406,1265.5919447130277
2021-01-02 11:00:00,1241.33446,0,1191.0,1252.8536704860999,1266.0869530272596,1266.0869530272596,1225.9491161133315,1230.3197899833003,1239.1823986544912,1181.402402328936,1285.0669110234319
2021-01-02 11:15:00,1245.393648,0,1199.0,1249.538820450427,1277.9735478404702,1277.9735478404702,1222.6342660776586,1242.1231786328185,1251.0689934677018,1189.220414822503,1291.2619917344914
2021-01-02 11:30:00,1252.564968,0,1202.0,1257.3027643028438,1286.460620571063,1286.460620571063,1230.3982099300754,1250.550841854297,1259.5560661982945,1188.689422208217,1303.0960896224158
2021-01-02 11:45:00,1250.4968,0,1205.0,1256.9141074376444,1295.2440798293815,1295.2440798293815,1230.009553064876,1259.2728168978074,1268.339525456613,1188.4526955639699,1309.2798457732579
2021-01-02 12:00:00,1244.334248,0,1205.0,1256.5169458681924,1297.7183085564093,1297.7183085564093,1229.612391495424,1261.729726023746,1270.8137541836409,1191.2170199307197,1326.032133722272
2021-01-02 12:15:00,1241.221268,0,1204.0,1253.7023406680105,1295.420984766078,1295.420984766078,1226.797786295242,1259.4484834999469,1268.5164303933095,1191.5892643048342,1318.2289261470191
2021-01-02 12:30:00,1229.70784,0,1195.0,1254.5523092964927,1285.9202488952556,1285.9202488952556,1227.6477549237243,1250.0142527802204,1259.0156945224871,1163.519665668707,1287.7370182994655
2021-01-02 12:45:00,1213.07248,0,1183.0,1250.9021915012672,1269.3149129693506,1269.3149129693506,1223.9976371284988,1233.5251542057968,1242.4103585965822,1162.6833274453286,1287.035845913076
2021-01-02 13:00:00,1198.283752,0,1168.0,1246.7619605714056,1254.9470535612509,1254.9470535612509,1219.8574061986371,1219.2578698135537,1228.0424991884825,1165.288667293738,1272.5732616978296
2021-01-02 13:15:00,1162.298228,0,1131.0,1207.8338786925644,1211.9859983381787,1211.9859983381787,1180.929324319796,1176.597541977043,1185.0814439654102,1132.0564282355003,1240.934752142288
2021-01-02 13:30:00,1142.483516,0,1117.0,1179.8203180962191,1188.9529762133066,1188.9529762133066,1152.9157637234507,1153.725751007045,1162.0484218405381,1110.9525886479232,1229.2806472547977
